省,市,区县,公司简称,公司全名,行业,2017前3季度销售额(万）,利润(万）,利润率,股票代码,注册地址,办公地址,官网,上市日期
湖南省,长沙市,芙蓉区,景峰医药,湖南景峰医药股份有限公司,制药,139363,18355,13.20%,景峰医药(000908),,湖南省岳阳市平江县天岳经济开发区天岳大道,湖南省长沙市芙蓉区芙蓉中路二段98号明城国际中心3619,www.hntane.com,1999-2-3
湖南省,长沙市,芙蓉区,隆平高科,袁隆平农业高科技股份有限公司,农业与渔业,125887,25663,20.40%,隆平高科(000998),,湖南省长沙市芙蓉区远大二路马坡岭农业高科技园内,湖南省长沙市车站北路459号证券大厦9楼,www.lpht.com.cn,2000-12-11
湖南省,长沙市,芙蓉区,友阿股份,湖南友谊阿波罗商业股份有限公司,百货零售,512903,39187,7.60%,友阿股份(002277),,湖南省长沙市芙蓉区八一路1号,湖南省长沙市芙蓉区八一路1号,www.your-mart.cn,2009-7-17
湖南省,长沙市,芙蓉区,新五丰,湖南新五丰股份有限公司,农业与渔业,129686,4070,3.10%,新五丰(600975),,湖南省长沙市高新技术产业开发区麓谷基地麓龙路8号,湖南省长沙市芙蓉区五一西路2号第一大道19、20楼,www.newwf.com,2004-6-9
湖南省,长沙市,芙蓉区,中南传媒,中南出版传媒集团股份有限公司,出版业,695725,127935,18.40%,中南传媒(601098),,湖南省长沙市开福区营盘东路38号,湖南省长沙市营盘东路38号,www.zncmjt.com,2010-10-28
湖南省,长沙市,芙蓉区,方正证券,方正证券股份有限公司,投资服务,470315,175388,37.30%,方正证券(601901),,湖南省长沙市芙蓉中路二段华侨国际大厦22-24层,湖南省长沙市芙蓉区芙蓉中路二段华侨国际大厦22-24层,www.foundersc.com,2011-8-10
湖南省,长沙市,芙蓉区,绝味食品,绝味食品股份有限公司,食品生产（IV）,288936,47915,16.60%,绝味食品(603517),,湖南省长沙市芙蓉区晚报大道267号晚报大厦1608室,湖南省长沙市芙蓉区晚报大道267号晚报大厦1608室,www.juewei.cn,2017-3-17
湖南省,长沙市,长沙县,山河智能,山河智能装备股份有限公司,工业机械,258509,19431,7.50%,山河智能(002097),,湖南省长沙市经济技术开发区漓湘中路16号,湖南省长沙市经济技术开发区漓湘中路16号,www.sunward.com.cn,2006-12-22
湖南省,长沙市,长沙县,千山药机,湖南千山制药机械股份有限公司,工业机械,68150,4140,6.10%,千山药机(300216),,湖南省长沙经济技术开发区盼盼路9号,湖南省长沙经济技术开发区盼盼路9号,www.chinasun.com.cn,2011-5-11
湖南省,长沙市,长沙县,开元股份,长沙开元仪器股份有限公司,工业机械,58442,13607,23.30%,开元股份(300338),,湖南省长沙市经济技术开发区开元路172号,湖南省长沙市经济技术开发区开元路172号,www.chs5e.com,2012-7-26
湖南省,长沙市,长沙县,国科微,湖南国科微电子股份有限公司,电子电气组件与设备,18037,-1944,-10.80%,国科微(300672),,湖南省长沙经济技术开发区泉塘街道东十路南段9号,湖南省长沙经济技术开发区泉塘街道东十路南段9号,www.goke.com,2017-7-12
湖南省,郴州市,北湖区,金贵银业,郴州市金贵银业股份有限公司,有色金属,742991,22662,3.10%,金贵银业(002716),,湖南省郴州市苏仙区白露塘镇福城大道1号（湖南郴州高新技术产业园内）,湖南省郴州市北湖区南岭大道680号金皇酒店9-11楼,www.jingui-silver.com,2014-1-28
湖南省,郴州市,北湖区,郴电国际,湖南郴电国际发展股份有限公司,电力（IV）,182225,16113,8.80%,郴电国际(600969),,湖南省郴州市北湖区国庆南路36号,湖南省郴州市青年大道民生路口万国大厦,www.chinacdi.com,2004-4-8
